CODIGO	NOME_FUNDO	TIPO_PRODUTO	CEDENTE	SACADO	LIMITE_CEDENTE	ESTADO_CEDENTE	ESTADO_SACADO	VENCIMENTO	DATA_EMISSAO	DATA_PAGAMENTO	VALOR_REAL	VALOR_DESAGIO	TAXA_MENSAL	RISCO_1	RISCO_2	RISCO_3	RISCO_4	RISCO_5	RISCO_6	RISCO_7	RISCO_8	RISCO_9	RISCO_10	RISCO_11	RISCO_12	RISCO_13	RISCO_14	RISCO_15	RISCO_16	RISCO_17	RISCO_18	RISCO_19	RISCO_20	RISCO_21	STATUS_LIQ_TITULO
9331	Fundo 1	Produto 1	Cedente 19	Sacado 1030	4464286	RS	SP	2018-05-03	2018-03-09	2018-05-06	2170	217.0959818	0.053385542	0.065182	0.333333	0		0		0	0.506075557	0.002779	0.004415	0		0.397445	0	0.266667	0.4	0.014948	0.013729	0.382716	0.925263	0.94794	ATRASO
9332	Fundo 1	Produto 1	Cedente 19	Sacado 1501	4464286	RS	RS	2018-03-14	2018-02-23	2018-03-14	2599.05	200.1431559	0.124270705	0.064447	0.333333	0		0		0	0.100215793	0.001394	0.007174	0		0.447209	0	0.066667	0.2	0.007378	0.006747	0.382716	0.954383	0.940612	EM_DIA
9333	Fundo 1	Produto 1	Cedente 19	Sacado 1519	4464286	RS	RS	2018-01-12	2017-11-21	2018-01-12	1659.28	85.81760077	0.02951965	0.06091	0.333333	0		0		0	0.214577833	0.002051	0.003311	0		0.520511	0	0.066667	0.2	0.007341	0.00658	0.382716	0.949158	0.005869	EM_DIA
9334	Fundo 1	Produto 1	Cedente 19	Sacado 3232	4464286	RS	RS	2018-01-12	2017-12-01	2018-01-12	1153.8	41.05135861	0.025286521	0.061144	0.333333	0		0.005854	0.007364	0	0.042547283	0.002154	0.010486	0		0.520511	0	0.333333	0.6	0.010257	0.009419	0.382716	0.950444	0.998028	EM_DIA
9335	Fundo 2	Produto 3	Cedente 19	Sacado 1273	4464286	RS	RS	2018-02-20	2017-09-10	2018-02-20	125000	12049.1823	0.017081572	0.057464	0.333333	0		0.000225	0.040501	0	0.079700387	0.000987	0.004967	0		0.578346	0	0	0	0.012927	0.011536	0.382716	0.977962	0.818173	EM_DIA
9336	Fundo 1	Produto 1	Cedente 19	Sacado 6237	4464286	RS	RS	2018-02-21	2018-01-04	2018-02-20	2069.44	151.4446691	0.045130999	0.06274	0.333333	0		0		0	0.98493662	0.001909	0.007174	0		0.466711	0	0.333333	0.6	0.007767	0.007022	0.382716	0.950276	0.652642	EM_DIA
9337	Fundo 1	Produto 1	Cedente 19	Sacado 6238	4464286	RS	SP	2018-03-01	2018-01-02	2018-03-01	2918.5	135.6007328	0.023768807	0.062118	0.333333	0		0		0	0.284113517	0.001373	0.001656	0		0.524546	0	0.2	0.6	0.015161	0.01368	0.37037	0.967275	0.89401	EM_DIA
9338	Fundo 1	Produto 1	Cedente 19	Sacado 6239	4464286	RS	PR	2018-01-12	2017-11-28	2018-01-10	1272.56	79.87360994	0.041418108	0.061144	0.333333	0		0		0	0.412091768	0.00139	0.000552	0		0.520511	0	0.2	0.6	0.03039	0.027253	0.382716	0.973235	0.972689	EM_DIA
9339	Fundo 1	Produto 1	Cedente 19	Sacado 1491	4464286	RS	PR	2018-03-28	2018-01-02	2018-03-27	2096.6	215.9776651	0.035210095	0.062118	0.333333	0		0		0	0.005722455	0.001373	0.001656	0		0.524546	0	0.2	0.6	0.015161	0.01368	0.37037	0.967275	0.916596	EM_DIA
9340	Fundo 1	Produto 1	Cedente 19	Sacado 1238	4464286	RS	SP	2018-03-10	2018-01-04	2018-03-10	963.02	54.62609557	0.025791597	0.06274	0.333333	0		0		0	0.616227248	0.001909	0.007174	0		0.466711	0	0.333333	0.6	0.007767	0.007022	0.382716	0.950276	0.929078	EM_DIA
9341	Fundo 1	Produto 1	Cedente 19	Sacado 984	4464286	RS	SC	2018-03-26	2017-12-28	2018-03-26	9222.49	872.0025721	0.031278613	0.062118	0.333333	0		0		0	0.171894882	0.002123	0.003311	0		0.524546	0	0.266667	0.6	0.015161	0.01368	0.382716	0.950709	0.967758	EM_DIA
9342	Fundo 1	Produto 1	Cedente 19	Sacado 6240	4464286	RS	SP	2018-01-23	2017-11-29	2018-01-23	757.33	74.65162305	0.052616396	0.061144	0.333333	0		0		0	0.503972406	0.00139	0.000552	0		0.520511	0	0.2	0.6	0.03039	0.027253	0.382716	0.973235	0.940145	EM_DIA
9343	Fundo 1	Produto 1	Cedente 19	Sacado 6241	4464286	RS	DF	2018-03-24	2018-02-26	2018-03-25	2901.73	181.2874186	0.072427772	0.064718	0.333333	0		0		0	0.708150483	0.001399	0.001104	0		0.447209	0	0.133333	0.4	0.015285	0.013955	0.382716	0.955893	0.998127	ATRASO
9344	Fundo 1	Produto 1	Cedente 2	Sacado 6242	10000000	CE	PR	2018-07-17	2018-04-20	2018-07-17	337.94	32.45593262	0.031756594	0.05058	1	0		0		0	0.209898609	0.000002	0.004415	0		0.163416	0	0.066667	0.2	0.890823	0.877865	0.382716	0.88564	0.980604	EM_DIA
9345	Fundo 1	Produto 1	Cedente 2	Sacado 5706	10000000	CE	MG	2018-07-17	2018-04-17	2018-07-18	356.32	25.46296372	0.02301573	0.05058	1	0		0		0	0.424787609	0.000002	0.004415	0		0.163416	0	0.066667	0.2	0.890823	0.877865	0.382716	0.88564	0.997365	ATRASO
9346	Fundo 1	Produto 1	Cedente 19	Sacado 1029	4464286	RS	SP	2018-03-27	2018-02-14	2018-03-27	609.25	41.31971168	0.04918583	0.064137	0.333333	0		0.000463	0.03461	0	0.155178184	0.001394	0.002759	0		0.447209	0	0	0	0.007332	0.006677	0.382716	0.958308	0.795866	EM_DIA
9347	Fundo 1	Produto 1	Cedente 19	Sacado 1013	4464286	RS	SP	2018-04-17	2018-01-23	2018-04-17	3787.58	360.9381695	0.033042715	0.063478	0.333333	0		0		0	0.244299354	0.001287	0.004967	0		0.466711	0	0.066667	0.2	0.007374	0.006713	0.37037	0.958724	0.203044	EM_DIA
9348	Fundo 1	Produto 1	Cedente 2	Sacado 482	10000000	CE	CE	2018-07-18	2018-04-20	2018-07-18	342.13	45.41714879	0.042910908	0.05058	1	0		0		0	0.796183221	0.000002	0.004415	0		0.163416	0	0.066667	0.2	0.890823	0.877865	0.382716	0.88564	0.069072	EM_DIA
9349	Fundo 1	Produto 1	Cedente 2	Sacado 23	10000000	CE	PR	2018-07-18	2018-05-23	2018-07-18	346.24	23.24005375	0.035415147	0.055253	1	0.10385	0.025707	0		0.000002	0.125485518	0.000169	0.005519	0		0.266308	0	0	0	0.199913	0.199939	0.382716	0.872644	0.780938	EM_DIA
9350	Fundo 2	Produto 1	Cedente 2	Sacado 1420	10000000	CE	TO	2018-07-10	2018-04-29	2018-07-10	314.59	34.69949038	0.044560467	0.05058	1	0		0		0	0.22325876	0.000002	0.004415	0		0.163416	0	0.066667	0.2	0.890823	0.877865	0.382716	0.88564	0.59375	EM_DIA
9351	Fundo 1	Produto 1	Cedente 19	Sacado 6243	4464286	RS	SP	2018-02-09	2018-01-07	2018-02-09	2431.68	79.10083487	0.029528869	0.062818	0.333333	0		0.000161	0.039764	0	0.408713087	0.001288	0	0		0.466711	0	0	0	0.007873	0.007096	0.382716	0.968411	0.615643	EM_DIA
9352	Fundo 1	Produto 1	Cedente 2	Sacado 301	10000000	CE	GO	2018-06-23	2018-02-25	2018-06-19	394.51	30.13044913	0.018887593	0.04491	1	0		0		0	0.478500624	0.000553	0.009382	0		0	0	0.133333	0.4	0.21225	0.213343	0.382716	0.868285	0.178785	EM_DIA
9353	Fundo 1	Produto 2	Cedente 2	Sacado 10	10000000	CE	SP	2018-06-22	2018-03-27	2018-06-24	40856.76	3539.114456	0.029060547	0.046926	1	0		0		0	0.202045819	0.000313	0.003311	0		0.065905	0	0.133333	0.4	0.946039	0.950397	0.382716	0.868756	0.995313	ATRASO
9354	Fundo 2	Produto 1	Cedente 2	Sacado 536	10000000	CE	RJ	2018-06-22	2018-04-25	2018-06-23	504.41	42.83195439	0.043057186	0.05058	1	0		0		0	0.424525488	0.000002	0.004415	0		0.163416	0	0.066667	0.2	0.890823	0.877865	0.382716	0.88564	0.997212	ATRASO
9355	Fundo 2	Produto 1	Cedente 2	Sacado 143	10000000	CE	PR	2018-06-22	2018-04-26	2018-06-21	413.47	27.79233218	0.034832172	0.05058	1	0		0		0	0.366932004	0.000002	0.004415	0		0.163416	0	0.066667	0.2	0.890823	0.877865	0.382716	0.88564	0.929766	EM_DIA
9356	Fundo 1	Produto 1	Cedente 19	Sacado 1484	4464286	RS	SP	2018-02-08	2018-01-25	2018-02-08	301.02	21.58736106	0.159991565	0.063517	0.333333	0		0		0	0.366620142	0.001287	0.005519	0		0.466711	0	0.133333	0.4	0.022494	0.020464	0.37037	0.959334	0.000518	EM_DIA
9357	Fundo 1	Produto 1	Cedente 19	Sacado 864	4464286	RS	RS	2018-01-26	2017-11-17	2018-01-26	319.81	25.75139746	0.033746902	0.060793	0.333333	0		0		0	0.829219016	0.001287	0.001656	0		0.520511	0	0.133333	0.4	0.014679	0.013156	0.382716	0.973761	0.38626	EM_DIA
9358	Fundo 1	Produto 1	Cedente 2	Sacado 2934	10000000	CE	PR	2018-06-29	2018-06-13	2018-06-25	479.42	21.02893087	0.08381906	0.057573	1	0.075596	0.051414	0		0	0.938088255	0.000317	0.006623	0		0.330868	0	0	0	0.063887	0.063627	0.382716	0.876312	0.44169	EM_DIA
9359	Fundo 1	Produto 1	Cedente 19	Sacado 1519	4464286	RS	RS	2018-01-26	2017-11-23	2018-01-26	1659.28	78.12448652	0.021800747	0.06091	0.333333	0		0		0	0.969008569	0.002051	0.003311	0		0.520511	0	0.066667	0.2	0.007341	0.00658	0.382716	0.949158	0.685943	EM_DIA
9360	Fundo 1	Produto 1	Cedente 19	Sacado 6244	4464286	RS	RS	2018-02-22	2017-12-15	2018-02-22	369.39	18.70889895	0.02171378	0.061962	0.333333	0		0		0	0.595119313	0.002119	0.003863	0		0.524546	0	0.4	0.8	0.007581	0.00684	0.382716	0.950709	0.342116	EM_DIA
9361	Fundo 1	Produto 1	Cedente 19	Sacado 6245	4464286	RS	PR	2018-02-18	2018-01-23	2018-02-18	654.29	36.20221734	0.06411052	0.063478	0.333333	0		0		0	0.461690818	0.001287	0.004967	0		0.466711	0	0.066667	0.2	0.007374	0.006713	0.37037	0.958724	0.682517	EM_DIA
9362	Fundo 1	Produto 1	Cedente 19	Sacado 6246	4464286	RS	RS	2018-01-26	2017-12-01	2018-01-26	2434.61	94.18699481	0.020542316	0.061144	0.333333	0		0.005854	0.007364	0	0.463674753	0.002154	0.010486	0		0.520511	0	0.333333	0.6	0.010257	0.009419	0.382716	0.950444	0.327233	EM_DIA
9363	Fundo 1	Produto 1	Cedente 2	Sacado 2760	10000000	CE	PR	2018-06-28	2018-03-12	2018-06-24	212	22.01181363	0.027820322	0.046571	1	0		0		0	0.155322638	0.000313	0.001656	0		0.065905	0	0.066667	0.2	0.067054	0.065554	0.37037	0.892732	0.640967	EM_DIA
9364	Fundo 1	Produto 1	Cedente 19	Sacado 6247	4464286	RS	SP	2018-02-04	2017-11-30	2018-02-04	2277.74	184.939525	0.036121763	0.061144	0.333333	0		0.005854	0.007364	0	0.098979747	0.002154	0.010486	0		0.520511	0	0.333333	0.6	0.010257	0.009419	0.382716	0.950444	0.886802	EM_DIA
9365	Fundo 1	Produto 1	Cedente 19	Sacado 6248	4464286	RS	MT	2018-02-21	2018-01-07	2018-02-18	1174.1	39.65097673	0.022389396	0.062818	0.333333	0		0.000161	0.039764	0	0.596340851	0.001288	0	0		0.466711	0	0	0	0.007873	0.007096	0.382716	0.968411	0.771633	EM_DIA
9366	Fundo 1	Produto 1	Cedente 19	Sacado 6249	4464286	RS	RS	2018-01-11	2017-12-01	2018-01-11	3040.68	78.71978967	0.018878003	0.061144	0.333333	0		0		0	0.768685392	0.002154	0.009934	0		0.520511	0	0.333333	0.6	0.010242	0.009409	0.382716	0.950044	0.97165	EM_DIA
9367	Fundo 1	Produto 1	Cedente 19	Sacado 3548	4464286	RS	MT	2018-01-30	2017-12-28	2018-01-30	8287.34	331.8551726	0.036337985	0.062118	0.333333	0		0		0	0.619599731	0.002123	0.003311	0		0.524546	0	0.266667	0.6	0.015161	0.01368	0.382716	0.950709	0.969918	EM_DIA
9368	Fundo 1	Produto 1	Cedente 2	Sacado 139	10000000	CE	MS	2018-07-11	2018-05-15	2018-07-13	733	32.13696962	0.022840713	0.053973	1	0.099808	0.032134	0.00012	0.006627	0	0.227033239	0		0		0.266308	0	0	0	0.190805	0.187972	0.382716	0.885912	0.949253	ATRASO
9369	Fundo 1	Produto 1	Cedente 19	Sacado 1484	4464286	RS	SP	2018-01-24	2017-11-21	2018-01-24	179.03	9.438943261	0.024376672	0.06091	0.333333	0		0		0	0.780483838	0.002051	0.003311	0		0.520511	0	0.066667	0.2	0.007341	0.00658	0.382716	0.949158	0.978592	EM_DIA
9370	Fundo 1	Produto 1	Cedente 19	Sacado 1238	4464286	RS	SP	2018-01-10	2017-12-08	2018-01-10	157.59	4.396026412	0.025327565	0.061144	0.333333	0		0		0	0.575420978	0.002128	0.002208	0		0.520511	0	0.266667	0.6	0.010419	0.009555	0.382716	0.951713	0.508706	EM_DIA
9371	Fundo 1	Produto 1	Cedente 19	Sacado 3548	4464286	RS	MT	2018-01-16	2017-10-18	2018-01-16	13896.15	1561.486616	0.036134656	0.059777	0.333333	0		0		0	0.743645125	0.001193	0.000552	0		0.513786	0	0.133333	0.4	0.006803	0.00608	0.382716	0.976545	0.383314	EM_DIA
9372	Fundo 1	Produto 1	Cedente 2	Sacado 6250	10000000	CE	SC	2018-07-11	2018-04-12	2018-07-11	928	110.84991	0.038328903	0.050462	1	0		0.010067	0.049337	0	0.355893126	0.000002	0.003863	0		0.163416	0	0.2	0.6	0.065363	0.063924	0.382716	0.892407	0.648481	EM_DIA
9373	Fundo 1	Produto 1	Cedente 19	Sacado 6251	4464286	RS	SP	2018-01-16	2017-11-18	2018-01-16	612.54	23.07582076	0.018981328	0.060793	0.333333	0		0		0	0.61741161	0.001287	0.001656	0		0.520511	0	0.133333	0.4	0.014679	0.013156	0.382716	0.973761	0.842311	EM_DIA
9374	Fundo 1	Produto 1	Cedente 19	Sacado 6252	4464286	RS	SP	2018-01-03	2017-09-12	2018-01-03	1753.29	151.3678456	0.022227961	0.057464	0.333333	0		0.000225	0.040501	0	0.9650167	0.000987	0.004967	0		0.578346	0	0	0	0.012927	0.011536	0.382716	0.977962	0.40596	EM_DIA
9375	Fundo 1	Produto 1	Cedente 2	Sacado 1258	10000000	CE	MG	2018-06-20	2018-02-26	2018-06-19	1103.1	119.7355758	0.027488933	0.04491	1	0		0		0	0.528702405	0.000553	0.009382	0		0	0	0.133333	0.4	0.21225	0.213343	0.382716	0.868285	0.983043	EM_DIA
9376	Fundo 1	Produto 1	Cedente 19	Sacado 3547	4464286	RS	PR	2018-01-03	2017-12-10	2018-01-03	1304.31	47.72504752	0.045945142	0.061144	0.333333	0		0		0	0.184096077	0.002128	0.002208	0		0.520511	0	0.266667	0.6	0.010419	0.009555	0.382716	0.951713	0.96367	EM_DIA
9377	Fundo 1	Produto 1	Cedente 2	Sacado 4442	10000000	CE	RO	2018-06-20	2018-02-21	2018-06-20	555	75.14270925	0.032529185	0.044554	1	0		0		0	0.16596992	0.000637	0.007726	0		0	0	0.133333	0.4	0.140481	0.138993	0.395062	0.882104	0.015206	EM_DIA
9378	Fundo 1	Produto 1	Cedente 19	Sacado 5668	4464286	RS	SP	2018-01-02	2017-12-07	2018-01-02	3451.57	218.7753209	0.073486116	0.061144	0.333333	0		0		0	0.629636585	0.002128	0.002208	0		0.520511	0	0.266667	0.6	0.010419	0.009555	0.382716	0.951713	0.000539	EM_DIA
9379	Fundo 1	Produto 1	Cedente 19	Sacado 1011	4464286	RS	RS	2018-01-02	2017-10-25	2018-01-02	699.16	22.07711192	0.01360843	0.059934	0.333333	0		0		0	0.360471546	0.001193	0.002759	0		0.513786	0	0.066667	0.2	0.006804	0.00608	0.382716	0.976546	0.991642	EM_DIA
9380	Fundo 1	Produto 1	Cedente 19	Sacado 1011	4464286	RS	RS	2018-01-02	2017-11-06	2018-01-02	2575.59	164.2345443	0.03306937	0.060285	0.333333	0		0.007655	0.018409	0	0.659855182	0.002071	0.007174	0		0.520511	0	0.333333	0.6	0.0144	0.012883	0.382716	0.949183	1	EM_DIA
9381	Fundo 1	Produto 1	Cedente 19	Sacado 6253	4464286	RS	RS	2018-01-15	2017-12-18	2018-01-15	1114.47	90.29662371	0.08705445	0.062001	0.333333	0		0		0	0.252291495	0.002116	0.004415	0		0.524546	0	0.2	0.4	0.007581	0.00684	0.382716	0.950709	0.899414	EM_DIA
9382	Fundo 1	Produto 1	Cedente 2	Sacado 318	10000000	CE	GO	2018-06-19	2018-02-27	2018-06-13	791.19	94.71029376	0.030748881	0.04491	1	0		0		0	0.726193823	0.000553	0.009382	0		0	0	0.133333	0.4	0.21225	0.213343	0.382716	0.868285	0.870361	EM_DIA
9383	Fundo 1	Produto 1	Cedente 19	Sacado 6254	4464286	RS	MT	2017-12-30	2017-11-30	2018-01-01	3040.43	234.7638172	0.077214018	0.061144	0.333333	0		0		0	0.648349156	0.00139	0.000552	0		0.520511	0	0.2	0.6	0.03039	0.027253	0.382716	0.973235	0.3565	ATRASO
9384	Fundo 1	Produto 1	Cedente 19	Sacado 954	4464286	RS	SC	2018-08-28	2018-08-02	2018-08-28	7225.35	626.5916676	0.100714829	0.070794	0.333333	0		0		0.000125	0.354424573	0.004108	0.003863	0		0.563551	0	0.266667	0.6	0.013946	0.014409	0.345679	0.840319	0.671983	EM_DIA
9385	Fundo 1	Produto 1	Cedente 19	Sacado 984	4464286	RS	SC	2018-08-27	2018-06-25	2018-08-27	1114.92	39.66142739	0.016784651	0.069263	0.333333	0		0		0.000125	0.925749074	0.002591	0.000552	0			0	0.2	0.6	0.073831	0.069138	0.345679	0.932001	0.947288	EM_DIA
9386	Fundo 1	Produto 1	Cedente 19	Sacado 984	4464286	RS	SC	2018-08-28	2018-06-29	2018-08-28	648.86	43.87926927	0.033259489	0.069263	0.333333	0		0		0.000125	0.009782565	0.002591	0.000552	0			0	0.2	0.6	0.073831	0.069138	0.345679	0.932001	0.93228	EM_DIA
9387	Fundo 1	Produto 1	Cedente 19	Sacado 6255	4464286	RS	MT	2018-08-28	2018-06-28	2018-08-28	1634.49	139.3804168	0.041066575	0.069263	0.333333	0		0.09138	0.010309	0.000125	0.457584225	0.00337	0.027594	0		0.517149	0	0.333333	0.6	0.073831	0.069138	0.345679	0.857196	0.258505	EM_DIA
9388	Fundo 1	Produto 1	Cedente 19	Sacado 6256	4464286	RS	PR	2018-08-22	2018-07-11	2018-07-25	2790.31	98.12267926	0.024993902	0.069263	0.333333	0		0.09138	0.010309	0.000125	0.370827974	0.00337	0.027594	0		0.517149	0	0.333333	0.6	0.073831	0.069138	0.345679	0.857196	0.698396	EM_DIA
9389	Fundo 1	Produto 1	Cedente 19	Sacado 6257	4464286	RS	MA	2018-08-21	2018-06-23	2018-08-23	553.03	27.44242354	0.024931158	0.069263	0.333333	0		0		0.000125	0.089621289	0.002591	0.000552	0			0	0.2	0.6	0.073831	0.069138	0.345679	0.932001	0.63011	ATRASO
9390	Fundo 1	Produto 1	Cedente 19	Sacado 984	4464286	RS	SC	2018-07-25	2018-06-27	2018-07-25	35.63	1.867325475	0.056255723	0.069263	0.333333	0		0		0.000125	0.676534377	0.002591	0.000552	0			0	0.2	0.6	0.073831	0.069138	0.345679	0.932001	0.942825	EM_DIA
